掉落ID	有效标志位	副ID（超过300的部分将会无效，请注意）	副ID随机几率，-1为必定随出来	掉落类型	随机规则	地图掉落限制周期	地图掉落限制次数	掉落时间限制	分配角色限制	分配等级下限	分配等级上限	次数限制	状态限制	世界科技系数（对应world_civ_mod表)	掉落广播类型（位域,0不广播,1掉落拾取,2开宝箱,4制造广播,2^3~2^12(8184)世界科技1~10广播,2^13全世界广播,2^14当前地图广播,2^15本阵营广播,2^16上品广播,2^17极品广播,2^18帮派广播,2^19小队广播)	掉落次数下限	掉落次数上限	单人分配最大数量	掉落几率	掉落保底	是否绑定	品质系数	参数1（固定掉落时，道具为type_id，货币为货币枚举；随机掉落时，为表现类型1的performance_id）	参数2（固定掉落时，道具为随机几率，货币为货币数量；随机掉落时，为表现类型1的随机概率）	参数3（随机掉落时，为表现类型2的performance_id）	参数4（随机掉落时，为表现类型2的随机概率）	参数5（随机掉落时，为表现类型3的performance_id）	参数6（随机掉落时，为表现类型3的随机概率）	参数7（随机掉落时，为表现类型4的performance_id）	参数8（随机掉落时，为表现类型4的随机概率）	参数9（随机掉落时，为表现类型5的performance_id）	参数10（随机掉落时，为表现类型5的随机概率）	参数11（随机掉落时，为等级区间下限）	参数12（随机掉落时，为等级区间上限）	参数13（随机掉落时，为流水区间下限）	参数14（随机掉落时，为流水区间上限）	参数15	参数16	参数17	参数18	参数19	参数20	参数21	参数22	参数23	参数24 
352701	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352701	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352701	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352701	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	10000	10000	10000	1000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352701	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	10000	10000	10000	1000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352701	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	10000	10000	10000	1000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	43250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	52000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	15	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	203	62500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	75000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	10000	10000	10000	2000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	10000	10000	10000	2000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352702	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	10000	10000	10000	2000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	57600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	83200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	15	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	203	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	12000	12000	12000	12000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	12000	12000	12000	12000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352703	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	12000	12000	12000	12000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	57600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	83200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	15	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	203	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	22000	22000	22000	22000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	22000	22000	22000	22000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352704	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	22000	22000	22000	22000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	57600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	83200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	15	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	203	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	25000	25000	25000	25000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	25000	25000	25000	25000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352705	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	25000	25000	25000	25000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	64800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	77850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	93600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	15	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	203	112500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	16	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	203	135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	17	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	203	162000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	18	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	203	162000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	19	-1	0	0	0	0	0	0	1	9999	0	41000300	0	0	33000	33000	33000	33000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	20	-1	0	0	0	0	0	0	1	9999	0	41000301	0	0	33000	33000	33000	33000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352706	1	21	-1	0	0	0	0	0	0	1	9999	0	41000302	0	0	33000	33000	33000	33000	0	10000	0	410540021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	1	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	2	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	200	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	3	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	200	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	4	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	200	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	5	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	200	560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	6	-1	4	0	0	0	0	0	1	9999	0	90005105	0	0	10000	10000	10000	10000	0	10000	0	200	1120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	7	-1	4	0	0	0	0	0	1	9999	0	90005106	0	0	10000	10000	10000	10000	0	10000	0	200	1575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	8	-1	4	0	0	0	0	0	1	9999	0	90005107	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	9	-1	4	0	0	0	0	0	1	9999	0	90005108	0	0	10000	10000	10000	10000	0	10000	0	200	2205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	10	-1	4	0	0	0	0	0	1	9999	0	90005100	0	0	10000	10000	10000	10000	0	10000	0	203	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	11	-1	4	0	0	0	0	0	1	9999	0	90005101	0	0	10000	10000	10000	10000	0	10000	0	203	1200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	12	-1	4	0	0	0	0	0	1	9999	0	90005102	0	0	10000	10000	10000	10000	0	10000	0	203	1440000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	13	-1	4	0	0	0	0	0	1	9999	0	90005103	0	0	10000	10000	10000	10000	0	10000	0	203	1730000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352707	1	14	-1	4	0	0	0	0	0	1	9999	0	90005104	0	0	10000	10000	10000	10000	0	10000	0	203	2080000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
