奖励ID（抽奖表要保持连贯性，中间不要出现有效值为0或者中断跳字的情况，活动ID参数不是主键，要注意参数ID不同的奖励ID不能相同——会导致前面参数的数据被服务器读取跳过，最多到256）	所属境界	抽奖档次(1青铜抽奖、2白银抽奖、3黄金抽奖)	有效标志	活动ID参数	出现几率（低价档）	出现几率（中价档随机3个）	出现几率（高价档随机1个）	获得几率	第1次重抽	第2~5次重抽	第6次及以上重抽	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	奖励倍数	奖励参数	触发事件	最多出现次数（注意这个次数是低、中、高三档共用的，如果某个东西三档里都有，而次数都出现在低价档里了，那另外两档就都随不到他了）	状态限制	是否广播	时间限制（时间限制ID，主要和活动关联决定这个玩家能不能出现在奖池里的）	是否高价值（大于0有特效，大于2在奖池中显示，数值越大则排序越靠前）	次数限制ID	底图颜色 
115	9	3	1	5	0	0	0	1000	1000	1000	1000	1	203	144000	1	0	0	1	0	0	0	0	0	3
115	10	3	1	5	0	0	0	1000	1000	1000	1000	1	203	144000	1	0	0	1	0	0	0	0	0	3
115	11	3	1	5	0	0	0	1000	1000	1000	1000	1	203	173000	1	0	0	1	0	0	0	0	0	3
115	12	3	1	5	0	0	0	1000	1000	1000	1000	1	203	173000	1	0	0	1	0	0	0	0	0	3
115	13	3	1	5	0	0	0	1000	1000	1000	1000	1	203	173000	1	0	0	1	0	0	0	0	0	3
115	14	3	1	5	0	0	0	1000	1000	1000	1000	1	203	208000	1	0	0	1	0	0	0	0	0	3
115	15	3	1	5	0	0	0	1000	1000	1000	1000	1	203	208000	1	0	0	1	0	0	0	0	0	3
115	16	3	1	5	0	0	0	1000	1000	1000	1000	1	203	208000	1	0	0	1	0	0	0	0	0	3
115	17	3	1	5	0	0	0	1000	1000	1000	1000	1	203	250000	1	0	0	1	0	0	0	0	0	3
115	18	3	1	5	0	0	0	1000	1000	1000	1000	1	203	250000	1	0	0	1	0	0	0	0	0	3
115	19	3	1	5	0	0	0	1000	1000	1000	1000	1	203	250000	1	0	0	1	0	0	0	0	0	3
115	20	3	1	5	0	0	0	1000	1000	1000	1000	1	203	300000	1	0	0	1	0	0	0	0	0	3
115	21	3	1	5	0	0	0	1000	1000	1000	1000	1	203	300000	1	0	0	1	0	0	0	0	0	3
115	22	3	1	5	0	0	0	1000	1000	1000	1000	1	203	300000	1	0	0	1	0	0	0	0	0	3
115	23	3	1	5	0	0	0	1000	1000	1000	1000	1	203	360000	1	0	0	1	0	0	0	0	0	3
115	24	3	1	5	0	0	0	1000	1000	1000	1000	1	203	360000	1	0	0	1	0	0	0	0	0	3
115	25	3	1	5	0	0	0	1000	1000	1000	1000	1	203	360000	1	0	0	1	0	0	0	0	0	3
116	0	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	1	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	2	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	3	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	4	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	5	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	6	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	7	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	8	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	9	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	10	3	1	5	0	0	0	1000	1000	1000	1000	2	410300000	1	1	0	0	1	0	1	0	1	0	4
116	11	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	12	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	13	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	14	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	15	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	16	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	17	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	18	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	19	3	1	5	0	0	0	1000	1000	1000	1000	2	410300001	1	1	0	0	1	0	1	0	1	0	4
116	20	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
116	21	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
116	22	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
116	23	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
116	24	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
116	25	3	1	5	0	0	0	1000	1000	1000	1000	2	410300002	1	1	0	0	1	0	1	0	1	0	4
117	0	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	1	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	2	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	3	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	4	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	5	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	6	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	7	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	8	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	9	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	10	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	11	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	12	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	13	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
117	14	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	15	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	16	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	17	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	18	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	19	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
117	20	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
117	21	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
117	22	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
117	23	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
117	24	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
117	25	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	0	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	1	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	2	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	3	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	4	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	5	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	6	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	7	3	1	5	0	0	0	1000	1000	1000	1000	2	420200200	1	1	0	0	1	0	0	0	0	0	3
118	8	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	9	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	10	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	11	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	12	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	13	3	1	5	0	0	0	1000	1000	1000	1000	2	420200300	1	1	0	0	1	0	0	0	0	0	3
118	14	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	15	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	16	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	17	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	18	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	19	3	1	5	0	0	0	1000	1000	1000	1000	2	420200400	1	1	0	0	1	0	0	0	0	0	3
118	20	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
118	21	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
118	22	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
118	23	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
118	24	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
118	25	3	1	5	0	0	0	1000	1000	1000	1000	2	420200500	1	1	0	0	1	0	0	0	0	0	3
119	0	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	1	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	2	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	3	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	4	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	5	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	6	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	7	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	8	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	9	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	10	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	11	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	12	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	13	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	14	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	15	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	16	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	17	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	18	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	19	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	20	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	21	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	22	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	23	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	24	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
119	25	3	1	5	0	0	0	100	100	100	100	2	400700100	1	1	0	0	1	0	1	0	2	0	6
120	0	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
120	1	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
120	2	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
120	3	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
120	4	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
120	5	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
120	6	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
120	7	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
120	8	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
120	9	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
120	10	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
120	11	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
120	12	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
120	13	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
120	14	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
120	15	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
120	16	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
120	17	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
120	18	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
120	19	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
120	20	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
120	21	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
120	22	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
120	23	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
120	24	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
120	25	3	1	6	0	1000	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
121	0	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
121	1	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
121	2	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
121	3	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
121	4	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
121	5	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
121	6	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
121	7	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
121	8	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
121	9	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
121	10	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
121	11	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
121	12	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
121	13	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
121	14	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
121	15	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
121	16	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
121	17	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
121	18	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
121	19	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
121	20	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
121	21	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
121	22	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
121	23	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
121	24	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
121	25	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
122	0	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
122	1	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
122	2	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
122	3	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
122	4	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
122	5	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
122	6	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
122	7	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
122	8	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
122	9	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
122	10	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
122	11	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
122	12	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
122	13	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
122	14	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
122	15	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
122	16	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
122	17	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
122	18	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
122	19	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
122	20	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
122	21	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
122	22	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
122	23	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
122	24	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
122	25	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
123	0	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
123	1	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
123	2	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
123	3	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
123	4	3	1	6	0	0	0	1200	1200	1200	1200	2	310255433	1	1	0	0	1	0	1	0	1	0	4
123	5	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
123	6	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
123	7	3	1	6	0	0	0	1200	1200	1200	1200	2	310255434	1	1	0	0	1	0	1	0	1	0	4
123	8	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
123	9	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
123	10	3	1	6	0	0	0	1200	1200	1200	1200	2	310255435	1	1	0	0	1	0	1	0	1	0	4
123	11	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
123	12	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
123	13	3	1	6	0	0	0	1200	1200	1200	1200	2	310255436	1	1	0	0	1	0	1	0	1	0	4
123	14	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
123	15	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
123	16	3	1	6	0	0	0	1200	1200	1200	1200	2	310255437	1	1	0	0	1	0	1	0	1	0	4
123	17	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
123	18	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
123	19	3	1	6	0	0	0	1200	1200	1200	1200	2	310255438	1	1	0	0	1	0	1	0	1	0	4
123	20	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
123	21	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
123	22	3	1	6	0	0	0	1200	1200	1200	1200	2	310255439	1	1	0	0	1	0	1	0	1	0	4
123	23	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
123	24	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
123	25	3	1	6	0	0	0	1200	1200	1200	1200	2	310255440	1	1	0	0	1	0	1	0	1	0	4
124	0	3	1	6	1000	0	0	940	940	940	940	2	321151627	1	1	0	0	2	0	0	0	0	0	3
124	1	3	1	6	1000	0	0	940	940	940	940	2	321151627	1	1	0	0	2	0	0	0	0	0	3
124	2	3	1	6	1000	0	0	940	940	940	940	2	321151633	1	1	0	0	2	0	0	0	0	0	3
124	3	3	1	6	1000	0	0	940	940	940	940	2	321151633	1	1	0	0	2	0	0	0	0	0	3
124	4	3	1	6	1000	0	0	940	940	940	940	2	321151633	1	1	0	0	2	0	0	0	0	0	3
124	5	3	1	6	1000	0	0	940	940	940	940	2	321151639	1	1	0	0	2	0	0	0	0	0	3
124	6	3	1	6	1000	0	0	940	940	940	940	2	321151639	1	1	0	0	2	0	0	0	0	0	3
124	7	3	1	6	1000	0	0	940	940	940	940	2	321151639	1	1	0	0	2	0	0	0	0	0	3
124	8	3	1	6	1000	0	0	940	940	940	940	2	321151645	1	1	0	0	2	0	0	0	0	0	3
124	9	3	1	6	1000	0	0	940	940	940	940	2	321151645	1	1	0	0	2	0	0	0	0	0	3
124	10	3	1	6	1000	0	0	940	940	940	940	2	321151645	1	1	0	0	2	0	0	0	0	0	3
124	11	3	1	6	1000	0	0	940	940	940	940	2	321151651	1	1	0	0	2	0	0	0	0	0	3
124	12	3	1	6	1000	0	0	940	940	940	940	2	321151651	1	1	0	0	2	0	0	0	0	0	3
124	13	3	1	6	1000	0	0	940	940	940	940	2	321151651	1	1	0	0	2	0	0	0	0	0	3
124	14	3	1	6	1000	0	0	940	940	940	940	2	321151657	1	1	0	0	2	0	0	0	0	0	3
124	15	3	1	6	1000	0	0	940	940	940	940	2	321151657	1	1	0	0	2	0	0	0	0	0	3
124	16	3	1	6	1000	0	0	940	940	940	940	2	321151657	1	1	0	0	2	0	0	0	0	0	3
124	17	3	1	6	1000	0	0	940	940	940	940	2	321151663	1	1	0	0	2	0	0	0	0	0	3
