道具ID	兵甲坊等级	有效值	装备品阶	概率1	概率2	概率3	道具1	道具2	道具3	帮贡消耗	基础稀缺分数（每次打造增加这个积分的1~3倍）	基础上古分数（每次打造增加这个积分的1~3倍）	需要的稀缺分数	需要的上古分数 
84100120	11	1	2	50	40	10	300110820	300120820	300130820	1400	140	140	700	2800
84100120	12	1	2	50	40	10	300110820	300120820	300130820	1300	130	130	650	2600
84100120	13	1	2	50	40	10	300110820	300120820	300130820	1200	120	120	600	2400
84100120	14	1	2	50	40	10	300110820	300120820	300130820	1100	110	110	550	2200
84100120	15	1	2	50	40	10	300110820	300120820	300130820	1000	100	100	500	2000
84100120	16	1	2	50	40	10	300110820	300120820	300130820	900	90	90	450	1800
84100120	17	1	2	50	40	10	300110820	300120820	300130820	800	80	80	400	1600
84100120	18	1	2	50	40	10	300110820	300120820	300130820	700	70	70	350	1400
84100120	19	1	2	50	40	10	300110820	300120820	300130820	600	60	60	300	1200
84100120	20	1	2	50	40	10	300110820	300120820	300130820	500	50	50	250	1000
84100130	1	1	3	57	35	8	300110830	300140830	300150830	3900	390	390	2229	9750
84100130	2	1	3	57	35	8	300110830	300140830	300150830	3740	374	374	2137	9350
84100130	3	1	3	57	35	8	300110830	300140830	300150830	3580	358	358	2046	8950
84100130	4	1	3	57	35	8	300110830	300140830	300150830	3420	342	342	1954	8550
84100130	5	1	3	57	35	8	300110830	300140830	300150830	3260	326	326	1863	8150
84100130	6	1	3	57	35	8	300110830	300140830	300150830	3100	310	310	1771	7750
84100130	7	1	3	57	35	8	300110830	300140830	300150830	2940	294	294	1680	7350
84100130	8	1	3	57	35	8	300110830	300140830	300150830	2780	278	278	1589	6950
84100130	9	1	3	57	35	8	300110830	300140830	300150830	2620	262	262	1497	6550
84100130	10	1	3	57	35	8	300110830	300140830	300150830	2460	246	246	1406	6150
84100130	11	1	3	57	35	8	300110830	300140830	300150830	2300	230	230	1314	5750
84100130	12	1	3	57	35	8	300110830	300140830	300150830	2140	214	214	1223	5350
84100130	13	1	3	57	35	8	300110830	300140830	300150830	1980	198	198	1131	4950
84100130	14	1	3	57	35	8	300110830	300140830	300150830	1820	182	182	1040	4550
84100130	15	1	3	57	35	8	300110830	300140830	300150830	1660	166	166	949	4150
84100130	16	1	3	57	35	8	300110830	300140830	300150830	1500	150	150	857	3750
84100130	17	1	3	57	35	8	300110830	300140830	300150830	1340	134	134	766	3350
84100130	18	1	3	57	35	8	300110830	300140830	300150830	1180	118	118	674	2950
84100130	19	1	3	57	35	8	300110830	300140830	300150830	1020	102	102	583	2550
84100130	20	1	3	57	35	8	300110830	300140830	300150830	860	86	86	491	2150
84100140	1	1	4	57	35	8	300110840	300140840	300150840	5100	510	510	2914	12750
84100140	2	1	4	57	35	8	300110840	300140840	300150840	4900	490	490	2800	12250
84100140	3	1	4	57	35	8	300110840	300140840	300150840	4700	470	470	2686	11750
84100140	4	1	4	57	35	8	300110840	300140840	300150840	4500	450	450	2571	11250
84100140	5	1	4	57	35	8	300110840	300140840	300150840	4300	430	430	2457	10750
84100140	6	1	4	57	35	8	300110840	300140840	300150840	4100	410	410	2343	10250
84100140	7	1	4	57	35	8	300110840	300140840	300150840	3900	390	390	2229	9750
84100140	8	1	4	57	35	8	300110840	300140840	300150840	3700	370	370	2114	9250
84100140	9	1	4	57	35	8	300110840	300140840	300150840	3500	350	350	2000	8750
84100140	10	1	4	57	35	8	300110840	300140840	300150840	3300	330	330	1886	8250
84100140	11	1	4	57	35	8	300110840	300140840	300150840	3100	310	310	1771	7750
84100140	12	1	4	57	35	8	300110840	300140840	300150840	2900	290	290	1657	7250
84100140	13	1	4	57	35	8	300110840	300140840	300150840	2700	270	270	1543	6750
84100140	14	1	4	57	35	8	300110840	300140840	300150840	2500	250	250	1429	6250
84100140	15	1	4	57	35	8	300110840	300140840	300150840	2300	230	230	1314	5750
84100140	16	1	4	57	35	8	300110840	300140840	300150840	2100	210	210	1200	5250
84100140	17	1	4	57	35	8	300110840	300140840	300150840	1900	190	190	1086	4750
84100140	18	1	4	57	35	8	300110840	300140840	300150840	1700	170	170	971	4250
84100140	19	1	4	57	35	8	300110840	300140840	300150840	1500	150	150	857	3750
84100140	20	1	4	57	35	8	300110840	300140840	300150840	1300	130	130	743	3250
84100150	1	1	5	57	35	8	300110850	300140850	300150850	7600	760	760	4343	19000
84100150	2	1	5	57	35	8	300110850	300140850	300150850	7300	730	730	4171	18250
84100150	3	1	5	57	35	8	300110850	300140850	300150850	7000	700	700	4000	17500
84100150	4	1	5	57	35	8	300110850	300140850	300150850	6700	670	670	3829	16750
84100150	5	1	5	57	35	8	300110850	300140850	300150850	6400	640	640	3657	16000
84100150	6	1	5	57	35	8	300110850	300140850	300150850	6100	610	610	3486	15250
84100150	7	1	5	57	35	8	300110850	300140850	300150850	5800	580	580	3314	14500
84100150	8	1	5	57	35	8	300110850	300140850	300150850	5500	550	550	3143	13750
84100150	9	1	5	57	35	8	300110850	300140850	300150850	5200	520	520	2971	13000
84100150	10	1	5	57	35	8	300110850	300140850	300150850	4900	490	490	2800	12250
84100150	11	1	5	57	35	8	300110850	300140850	300150850	4600	460	460	2629	11500
84100150	12	1	5	57	35	8	300110850	300140850	300150850	4300	430	430	2457	10750
84100150	13	1	5	57	35	8	300110850	300140850	300150850	4000	400	400	2286	10000
84100150	14	1	5	57	35	8	300110850	300140850	300150850	3700	370	370	2114	9250
84100150	15	1	5	57	35	8	300110850	300140850	300150850	3400	340	340	1943	8500
84100150	16	1	5	57	35	8	300110850	300140850	300150850	3100	310	310	1771	7750
84100150	17	1	5	57	35	8	300110850	300140850	300150850	2800	280	280	1600	7000
84100150	18	1	5	57	35	8	300110850	300140850	300150850	2500	250	250	1429	6250
84100150	19	1	5	57	35	8	300110850	300140850	300150850	2200	220	220	1257	5500
84100150	20	1	5	57	35	8	300110850	300140850	300150850	1900	190	190	1086	4750
84100160	1	1	6	57	35	8	300110860	300140860	300150860	11500	1150	1150	6571	28750
84100160	2	1	6	57	35	8	300110860	300140860	300150860	11040	1104	1104	6309	27600
84100160	3	1	6	57	35	8	300110860	300140860	300150860	10580	1058	1058	6046	26450
84100160	4	1	6	57	35	8	300110860	300140860	300150860	10120	1012	1012	5783	25300
84100160	5	1	6	57	35	8	300110860	300140860	300150860	9660	966	966	5520	24150
84100160	6	1	6	57	35	8	300110860	300140860	300150860	9200	920	920	5257	23000
84100160	7	1	6	57	35	8	300110860	300140860	300150860	8740	874	874	4994	21850
84100160	8	1	6	57	35	8	300110860	300140860	300150860	8280	828	828	4731	20700
84100160	9	1	6	57	35	8	300110860	300140860	300150860	7820	782	782	4469	19550
84100160	10	1	6	57	35	8	300110860	300140860	300150860	7360	736	736	4206	18400
84100160	11	1	6	57	35	8	300110860	300140860	300150860	6900	690	690	3943	17250
84100160	12	1	6	57	35	8	300110860	300140860	300150860	6440	644	644	3680	16100
84100160	13	1	6	57	35	8	300110860	300140860	300150860	5980	598	598	3417	14950
84100160	14	1	6	57	35	8	300110860	300140860	300150860	5520	552	552	3154	13800
84100160	15	1	6	57	35	8	300110860	300140860	300150860	5060	506	506	2891	12650
84100160	16	1	6	57	35	8	300110860	300140860	300150860	4600	460	460	2629	11500
84100160	17	1	6	57	35	8	300110860	300140860	300150860	4140	414	414	2366	10350
84100160	18	1	6	57	35	8	300110860	300140860	300150860	3680	368	368	2103	9200
84100160	19	1	6	57	35	8	300110860	300140860	300150860	3220	322	322	1840	8050
84100160	20	1	6	57	35	8	300110860	300140860	300150860	2760	276	276	1577	6900
84100170	1	1	7	57	35	8	300110870	300140870	300150870	16500	1650	1650	9429	41250
84100170	2	1	7	57	35	8	300110870	300140870	300150870	15840	1584	1584	9051	39600
84100170	3	1	7	57	35	8	300110870	300140870	300150870	15180	1518	1518	8674	37950
84100170	4	1	7	57	35	8	300110870	300140870	300150870	14520	1452	1452	8297	36300
84100170	5	1	7	57	35	8	300110870	300140870	300150870	13860	1386	1386	7920	34650
84100170	6	1	7	57	35	8	300110870	300140870	300150870	13200	1320	1320	7543	33000
84100170	7	1	7	57	35	8	300110870	300140870	300150870	12540	1254	1254	7166	31350
84100170	8	1	7	57	35	8	300110870	300140870	300150870	11880	1188	1188	6789	29700
84100170	9	1	7	57	35	8	300110870	300140870	300150870	11220	1122	1122	6411	28050
84100170	10	1	7	57	35	8	300110870	300140870	300150870	10560	1056	1056	6034	26400
84100170	11	1	7	57	35	8	300110870	300140870	300150870	9900	990	990	5657	24750
84100170	12	1	7	57	35	8	300110870	300140870	300150870	9240	924	924	5280	23100
84100170	13	1	7	57	35	8	300110870	300140870	300150870	8580	858	858	4903	21450
84100170	14	1	7	57	35	8	300110870	300140870	300150870	7920	792	792	4526	19800
84100170	15	1	7	57	35	8	300110870	300140870	300150870	7260	726	726	4149	18150
84100170	16	1	7	57	35	8	300110870	300140870	300150870	6600	660	660	3771	16500
84100170	17	1	7	57	35	8	300110870	300140870	300150870	5940	594	594	3394	14850
84100170	18	1	7	57	35	8	300110870	300140870	300150870	5280	528	528	3017	13200
84100170	19	1	7	57	35	8	300110870	300140870	300150870	4620	462	462	2640	11550
84100170	20	1	7	57	35	8	300110870	300140870	300150870	3960	396	396	2263	9900
84100180	1	1	8	57	35	8	300110880	300140880	300150880	24700	2470	2470	14114	61750
84100180	2	1	8	57	35	8	300110880	300140880	300150880	23710	2371	2371	13549	59275
84100180	3	1	8	57	35	8	300110880	300140880	300150880	22720	2272	2272	12983	56800
84100180	4	1	8	57	35	8	300110880	300140880	300150880	21730	2173	2173	12417	54325
84100180	5	1	8	57	35	8	300110880	300140880	300150880	20740	2074	2074	11851	51850
84100180	6	1	8	57	35	8	300110880	300140880	300150880	19750	1975	1975	11286	49375
84100180	7	1	8	57	35	8	300110880	300140880	300150880	18760	1876	1876	10720	46900
84100180	8	1	8	57	35	8	300110880	300140880	300150880	17770	1777	1777	10154	44425
84100180	9	1	8	57	35	8	300110880	300140880	300150880	16780	1678	1678	9589	41950
84100180	10	1	8	57	35	8	300110880	300140880	300150880	15790	1579	1579	9023	39475
84100180	11	1	8	57	35	8	300110880	300140880	300150880	14800	1480	1480	8457	37000
84100180	12	1	8	57	35	8	300110880	300140880	300150880	13810	1381	1381	7891	34525
84100180	13	1	8	57	35	8	300110880	300140880	300150880	12820	1282	1282	7326	32050
84100180	14	1	8	57	35	8	300110880	300140880	300150880	11830	1183	1183	6760	29575
84100180	15	1	8	57	35	8	300110880	300140880	300150880	10840	1084	1084	6194	27100
84100180	16	1	8	57	35	8	300110880	300140880	300150880	9850	985	985	5629	24625
84100180	17	1	8	57	35	8	300110880	300140880	300150880	8860	886	886	5063	22150
84100180	18	1	8	57	35	8	300110880	300140880	300150880	7870	787	787	4497	19675
84100180	19	1	8	57	35	8	300110880	300140880	300150880	6880	688	688	3931	17200
84100180	20	1	8	57	35	8	300110880	300140880	300150880	5890	589	589	3366	14725
84100190	1	1	9	57	35	8	300110890	300140890	300150890	39200	3920	3920	22400	98000
84100190	2	1	9	57	35	8	300110890	300140890	300150890	37630	3763	3763	21503	94075
84100190	3	1	9	57	35	8	300110890	300140890	300150890	36060	3606	3606	20606	90150
84100190	4	1	9	57	35	8	300110890	300140890	300150890	34490	3449	3449	19709	86225
84100190	5	1	9	57	35	8	300110890	300140890	300150890	32920	3292	3292	18811	82300
84100190	6	1	9	57	35	8	300110890	300140890	300150890	31350	3135	3135	17914	78375
84100190	7	1	9	57	35	8	300110890	300140890	300150890	29780	2978	2978	17017	74450
84100190	8	1	9	57	35	8	300110890	300140890	300150890	28210	2821	2821	16120	70525
84100190	9	1	9	57	35	8	300110890	300140890	300150890	26640	2664	2664	15223	66600
84100190	10	1	9	57	35	8	300110890	300140890	300150890	25070	2507	2507	14326	62675
84100190	11	1	9	57	35	8	300110890	300140890	300150890	23500	2350	2350	13429	58750
84100190	12	1	9	57	35	8	300110890	300140890	300150890	21930	2193	2193	12531	54825
84100190	13	1	9	57	35	8	300110890	300140890	300150890	20360	2036	2036	11634	50900
84100190	14	1	9	57	35	8	300110890	300140890	300150890	18790	1879	1879	10737	46975
84100190	15	1	9	57	35	8	300110890	300140890	300150890	17220	1722	1722	9840	43050
84100190	16	1	9	57	35	8	300110890	300140890	300150890	15650	1565	1565	8943	39125
84100190	17	1	9	57	35	8	300110890	300140890	300150890	14080	1408	1408	8046	35200
84100190	18	1	9	57	35	8	300110890	300140890	300150890	12510	1251	1251	7149	31275
84100190	19	1	9	57	35	8	300110890	300140890	300150890	10940	1094	1094	6251	27350
84100190	20	1	9	57	35	8	300110890	300140890	300150890	9370	937	937	5354	23425
94100120	1	1	2	50	40	10	300110920	300120920	300130920	2400	240	240	1200	4800
94100120	2	1	2	50	40	10	300110920	300120920	300130920	2300	230	230	1150	4600
94100120	3	1	2	50	40	10	300110920	300120920	300130920	2200	220	220	1100	4400
94100120	4	1	2	50	40	10	300110920	300120920	300130920	2100	210	210	1050	4200
94100120	5	1	2	50	40	10	300110920	300120920	300130920	2000	200	200	1000	4000
94100120	6	1	2	50	40	10	300110920	300120920	300130920	1900	190	190	950	3800
94100120	7	1	2	50	40	10	300110920	300120920	300130920	1800	180	180	900	3600
94100120	8	1	2	50	40	10	300110920	300120920	300130920	1700	170	170	850	3400
94100120	9	1	2	50	40	10	300110920	300120920	300130920	1600	160	160	800	3200
94100120	10	1	2	50	40	10	300110920	300120920	300130920	1500	150	150	750	3000
94100120	11	1	2	50	40	10	300110920	300120920	300130920	1400	140	140	700	2800
94100120	12	1	2	50	40	10	300110920	300120920	300130920	1300	130	130	650	2600
94100120	13	1	2	50	40	10	300110920	300120920	300130920	1200	120	120	600	2400
94100120	14	1	2	50	40	10	300110920	300120920	300130920	1100	110	110	550	2200
94100120	15	1	2	50	40	10	300110920	300120920	300130920	1000	100	100	500	2000
94100120	16	1	2	50	40	10	300110920	300120920	300130920	900	90	90	450	1800
94100120	17	1	2	50	40	10	300110920	300120920	300130920	800	80	80	400	1600
94100120	18	1	2	50	40	10	300110920	300120920	300130920	700	70	70	350	1400
94100120	19	1	2	50	40	10	300110920	300120920	300130920	600	60	60	300	1200
94100120	20	1	2	50	40	10	300110920	300120920	300130920	500	50	50	250	1000
94100130	1	1	3	57	35	8	300110930	300140930	300150930	3900	390	390	2229	9750
94100130	2	1	3	57	35	8	300110930	300140930	300150930	3740	374	374	2137	9350
94100130	3	1	3	57	35	8	300110930	300140930	300150930	3580	358	358	2046	8950
94100130	4	1	3	57	35	8	300110930	300140930	300150930	3420	342	342	1954	8550
94100130	5	1	3	57	35	8	300110930	300140930	300150930	3260	326	326	1863	8150
94100130	6	1	3	57	35	8	300110930	300140930	300150930	3100	310	310	1771	7750
94100130	7	1	3	57	35	8	300110930	300140930	300150930	2940	294	294	1680	7350
94100130	8	1	3	57	35	8	300110930	300140930	300150930	2780	278	278	1589	6950
94100130	9	1	3	57	35	8	300110930	300140930	300150930	2620	262	262	1497	6550
94100130	10	1	3	57	35	8	300110930	300140930	300150930	2460	246	246	1406	6150
94100130	11	1	3	57	35	8	300110930	300140930	300150930	2300	230	230	1314	5750
94100130	12	1	3	57	35	8	300110930	300140930	300150930	2140	214	214	1223	5350
94100130	13	1	3	57	35	8	300110930	300140930	300150930	1980	198	198	1131	4950
94100130	14	1	3	57	35	8	300110930	300140930	300150930	1820	182	182	1040	4550
94100130	15	1	3	57	35	8	300110930	300140930	300150930	1660	166	166	949	4150
94100130	16	1	3	57	35	8	300110930	300140930	300150930	1500	150	150	857	3750
94100130	17	1	3	57	35	8	300110930	300140930	300150930	1340	134	134	766	3350
94100130	18	1	3	57	35	8	300110930	300140930	300150930	1180	118	118	674	2950
94100130	19	1	3	57	35	8	300110930	300140930	300150930	1020	102	102	583	2550
94100130	20	1	3	57	35	8	300110930	300140930	300150930	860	86	86	491	2150
94100140	1	1	4	57	35	8	300110940	300140940	300150940	5100	510	510	2914	12750
94100140	2	1	4	57	35	8	300110940	300140940	300150940	4900	490	490	2800	12250
94100140	3	1	4	57	35	8	300110940	300140940	300150940	4700	470	470	2686	11750
94100140	4	1	4	57	35	8	300110940	300140940	300150940	4500	450	450	2571	11250
94100140	5	1	4	57	35	8	300110940	300140940	300150940	4300	430	430	2457	10750
94100140	6	1	4	57	35	8	300110940	300140940	300150940	4100	410	410	2343	10250
94100140	7	1	4	57	35	8	300110940	300140940	300150940	3900	390	390	2229	9750
94100140	8	1	4	57	35	8	300110940	300140940	300150940	3700	370	370	2114	9250
94100140	9	1	4	57	35	8	300110940	300140940	300150940	3500	350	350	2000	8750
94100140	10	1	4	57	35	8	300110940	300140940	300150940	3300	330	330	1886	8250
94100140	11	1	4	57	35	8	300110940	300140940	300150940	3100	310	310	1771	7750
94100140	12	1	4	57	35	8	300110940	300140940	300150940	2900	290	290	1657	7250
94100140	13	1	4	57	35	8	300110940	300140940	300150940	2700	270	270	1543	6750
94100140	14	1	4	57	35	8	300110940	300140940	300150940	2500	250	250	1429	6250
94100140	15	1	4	57	35	8	300110940	300140940	300150940	2300	230	230	1314	5750
94100140	16	1	4	57	35	8	300110940	300140940	300150940	2100	210	210	1200	5250
94100140	17	1	4	57	35	8	300110940	300140940	300150940	1900	190	190	1086	4750
94100140	18	1	4	57	35	8	300110940	300140940	300150940	1700	170	170	971	4250
94100140	19	1	4	57	35	8	300110940	300140940	300150940	1500	150	150	857	3750
94100140	20	1	4	57	35	8	300110940	300140940	300150940	1300	130	130	743	3250
94100150	1	1	5	57	35	8	300110950	300140950	300150950	7600	760	760	4343	19000
94100150	2	1	5	57	35	8	300110950	300140950	300150950	7300	730	730	4171	18250
94100150	3	1	5	57	35	8	300110950	300140950	300150950	7000	700	700	4000	17500
94100150	4	1	5	57	35	8	300110950	300140950	300150950	6700	670	670	3829	16750
94100150	5	1	5	57	35	8	300110950	300140950	300150950	6400	640	640	3657	16000
94100150	6	1	5	57	35	8	300110950	300140950	300150950	6100	610	610	3486	15250
94100150	7	1	5	57	35	8	300110950	300140950	300150950	5800	580	580	3314	14500
94100150	8	1	5	57	35	8	300110950	300140950	300150950	5500	550	550	3143	13750
94100150	9	1	5	57	35	8	300110950	300140950	300150950	5200	520	520	2971	13000
94100150	10	1	5	57	35	8	300110950	300140950	300150950	4900	490	490	2800	12250
94100150	11	1	5	57	35	8	300110950	300140950	300150950	4600	460	460	2629	11500
94100150	12	1	5	57	35	8	300110950	300140950	300150950	4300	430	430	2457	10750
94100150	13	1	5	57	35	8	300110950	300140950	300150950	4000	400	400	2286	10000
94100150	14	1	5	57	35	8	300110950	300140950	300150950	3700	370	370	2114	9250
94100150	15	1	5	57	35	8	300110950	300140950	300150950	3400	340	340	1943	8500
94100150	16	1	5	57	35	8	300110950	300140950	300150950	3100	310	310	1771	7750
94100150	17	1	5	57	35	8	300110950	300140950	300150950	2800	280	280	1600	7000
94100150	18	1	5	57	35	8	300110950	300140950	300150950	2500	250	250	1429	6250
94100150	19	1	5	57	35	8	300110950	300140950	300150950	2200	220	220	1257	5500
