强化规则ID(1位颜色，1位类型，2位部位<0武器，1衣服，2腰带，3裤子，4手套，5项链，6戒指，7徽章，8头盔，9鞋子>，1位流水)	有效标志	强化等级	等级限制	消耗货币类型(0不耗货币，200经验，201修为，202金币，203绑金，204元宝，205绑元)<填0的时候，不会扣除货币，但仍然会根据消耗货币数量字段去做累积积分的计算，以便做强化继承>	消耗货币数量<同时也是计算继承时需要用的累积积分>	消耗道具ID	消耗道具数量	提升比例系数(万分比)	剑客提升固定值1	剑客提升固定值2	剑客提升固定值3	御灵提升固定值4	御灵提升固定值5	御灵提升固定值6	刀客提升固定值7	刀客提升固定值8	刀客提升固定值9	弓手提升固定值10	弓手提升固定值11	弓手提升固定值12	强化成功率	成功率增量	强化暴击率	强化激活主键	强化激活副键	增加战力值	基础概率作假系数1	基础概率作假系数2	基础概率作假系数3	基础概率作假系数4	基础概率作假系数5	基础概率作假系数6	基础概率作假系数7	基础概率作假系数8	基础概率作假系数9	基础概率作假系数10	失败加成作假系数1	失败加成作假系数2	失败加成作假系数3	失败加成作假系数4	失败加成作假系数5	失败加成作假系数6	失败加成作假系数7	失败加成作假系数8	失败加成作假系数9	失败加成作假系数10	必成积分阈值	下级激活属性显示(如果不是-1，要配置强化激活显示的下级等级) 
10107	1	11	0	0	16800	401500106	60	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	42227	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10107	1	12	0	0	18720	401500106	120	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	46066	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10107	1	13	0	0	22560	401500106	120	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	49905	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10107	1	14	0	0	26400	401500106	120	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	53743	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
10107	1	15	0	0	30240	401500106	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	57582	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
10108	1	0	0	0	0	401500107	20	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10108	1	1	0	0	1280	401500107	40	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3838	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10108	1	2	0	0	3840	401500107	40	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	7677	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	3	0	0	6400	401500107	60	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	11516	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	4	0	0	10240	401500107	60	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	15355	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	5	0	0	14080	401500107	80	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	19194	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	6	0	0	19200	401500107	80	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	23033	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	7	0	0	24320	401500107	80	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	26871	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	8	0	0	29440	401500107	80	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	30710	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	9	0	0	34560	401500107	80	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	34549	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	10	0	0	39680	401500107	80	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	38388	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	11	0	0	44800	401500107	80	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	42227	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	12	0	0	49920	401500107	160	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	46066	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	13	0	0	60160	401500107	160	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	49905	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10108	1	14	0	0	70400	401500107	160	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	53743	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
10108	1	15	0	0	80640	401500107	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	57582	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
10109	1	0	0	0	0	401500108	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10109	1	1	0	0	3200	401500108	50	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3838	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10109	1	2	0	0	9600	401500108	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	7677	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	3	0	0	16000	401500108	75	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	11516	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	4	0	0	25600	401500108	75	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	15355	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	5	0	0	35200	401500108	100	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	19194	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	6	0	0	48000	401500108	100	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	23033	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	7	0	0	60800	401500108	100	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	26871	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	8	0	0	73600	401500108	100	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	30710	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	9	0	0	86400	401500108	100	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	34549	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	10	0	0	99200	401500108	100	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	38388	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	11	0	0	112000	401500108	100	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	42227	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	12	0	0	124800	401500108	200	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	46066	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	13	0	0	150400	401500108	200	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	49905	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10109	1	14	0	0	176000	401500108	200	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	53743	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
10109	1	15	0	0	201600	401500108	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	57582	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11102	1	0	0	0	0	401500201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11102	1	1	0	0	5	401500201	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	319	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11102	1	2	0	0	15	401500201	2	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	640	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	3	0	0	25	401500201	3	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	960	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	4	0	0	40	401500201	3	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1281	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	5	0	0	55	401500201	4	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1602	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	6	0	0	75	401500201	4	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1921	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	7	0	0	95	401500201	4	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2242	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	8	0	0	115	401500201	4	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2562	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	9	0	0	135	401500201	4	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2883	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	10	0	0	155	401500201	4	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3204	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	11	0	0	175	401500201	4	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3523	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	12	0	0	195	401500201	8	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3844	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	13	0	0	235	401500201	8	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4164	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11102	1	14	0	0	275	401500201	8	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4485	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11102	1	15	0	0	315	401500201	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4806	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11103	1	0	0	0	0	401500202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11103	1	1	0	0	10	401500202	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	576	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11103	1	2	0	0	30	401500202	2	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1153	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	3	0	0	50	401500202	3	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1729	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	4	0	0	80	401500202	3	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2307	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	5	0	0	110	401500202	4	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2883	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	6	0	0	150	401500202	4	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3460	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	7	0	0	190	401500202	4	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4036	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	8	0	0	230	401500202	4	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4614	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	9	0	0	270	401500202	4	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	5190	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	10	0	0	310	401500202	4	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	5767	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	11	0	0	350	401500202	4	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	6345	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	12	0	0	390	401500202	8	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	6921	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	13	0	0	470	401500202	8	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	7498	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11103	1	14	0	0	550	401500202	8	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	8074	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11103	1	15	0	0	630	401500202	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	8652	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11104	1	0	0	0	0	401500203	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11104	1	1	0	0	60	401500203	6	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	897	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11104	1	2	0	0	180	401500203	6	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1795	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	3	0	0	300	401500203	9	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2694	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	4	0	0	480	401500203	9	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3591	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	5	0	0	660	401500203	12	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4489	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	6	0	0	900	401500203	12	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	5388	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	7	0	0	1140	401500203	12	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	6285	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	8	0	0	1380	401500203	12	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	7183	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	9	0	0	1620	401500203	12	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	8082	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	10	0	0	1860	401500203	12	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	8979	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	11	0	0	2100	401500203	12	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	9877	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	12	0	0	2340	401500203	24	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	10776	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	13	0	0	2820	401500203	24	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	11673	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11104	1	14	0	0	3300	401500203	24	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	12571	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11104	1	15	0	0	3780	401500203	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	13470	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11105	1	0	0	0	0	401500204	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11105	1	1	0	0	160	401500204	8	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	1504	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11105	1	2	0	0	480	401500204	8	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	3010	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	3	0	0	800	401500204	12	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	4516	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	4	0	0	1280	401500204	12	4000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	6022	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	5	0	0	1760	401500204	16	5000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	7528	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	6	0	0	2400	401500204	16	6000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	9034	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	7	0	0	3040	401500204	16	7000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	10540	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	8	0	0	3680	401500204	16	8000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	12046	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	9	0	0	4320	401500204	16	9000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	13552	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	10	0	0	4960	401500204	16	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	15058	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	11	0	0	5600	401500204	16	11000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	16564	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	12	0	0	6240	401500204	32	12000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	18070	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	13	0	0	7520	401500204	32	13000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	19576	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11105	1	14	0	0	8800	401500204	32	14000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	21082	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11105	1	15	0	0	10080	401500204	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	22588	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2000	-1
11106	1	0	0	0	0	401500205	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11106	1	1	0	0	480	401500205	12	1000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	2944	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
11106	1	2	0	0	1440	401500205	12	2000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	5889	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
11106	1	3	0	0	2400	401500205	18	3000	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	8833	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
