属性池ID(1位类型<1白点2精炼属性池3蓝色属性池4法球属性池5称号属性池（5开头，5000+2位流水++1位流水+1位流水：占段走流水号），6系统（活动或玩法或系统ID,70（仙道秘法，2位职业+2位大境界+1位小层次）），7符印属性池（8+5位携带类型+2位流水）8坐骑外观属性池（80+外观ID，8+坐骑ID+1位流水）9伙伴属性池>+2位部位+2位职业+1位颜色+1位魂神+1位流水)(白色属性最多3条，蓝色属性最多5条，装备下上极品按照第一条白色属性品质来算)	副键流水号	有效标志	属性类型(1，为属性值；2为百分比属性，3，为主动技能；4为被动技能；5为技能天赋，6为主动攻击法球，7为被击触发法球，8为破招法球，9为格挡法球，10符印天地人(<0无，1天，2地，3人>)	属性枚举类型（法球对应的技能iD）	生成几率（法球的触发几率）	付费生成几率	品质1下属性等级（法球CD，单位秒），符印1档属性	品质2下属性等级（法球对应的技能等级），符印2档属性	品质3下属性等级，法球的时候代表法球加到玩家身上是否处于CD中（0是加上后要先走一遍CD、1是加上后可以立马被触发），，符印3档属性	品质4下属性等级，符印4档属性	品质5下属性等级，符印5档属性	品质6下属性等级，符印6档属性	品质7下属性等级，符印7档属性	品质8下属性等级，符印8档属性	品质9下属性等级，符印9档属性	品质10下属性等级，符印10档属性	品质11下属性等级（逆天封顶值，实际上不存在第11档，必定逆天时才用），符印10档属性满	品质1下属性的战力值	品质2下属性的战力值	品质3下属性的战力值	品质4下属性的战力值	品质5下属性的战力值	品质6下属性的战力值	品质7下属性的战力值	品质8下属性的战力值	品质9下属性的战力值	品质10下属性的战力值	品质11下属性的战力值	品质系数ID	通用参数(强化时为放大系数，精炼时为所属星级)，符印的话（0无，1天，2地，3人） 
93602030	4	1	1	71	10000	10000	3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93603030	4	1	1	70	10000	10000	15219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93604030	4	1	1	71	10000	10000	7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93605030	4	1	1	70	10000	10000	24991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93606030	4	1	1	71	10000	10000	12495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93701030	1	1	7	23305	10000	10000	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93702030	1	1	7	23012	10000	10000	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93704030	1	1	6	23021	10000	10000	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93705030	1	1	7	23022	10000	10000	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93707030	1	1	6	23024	10000	10000	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93708030	1	1	7	23305	10000	10000	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93709030	1	1	7	23012	10000	10000	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93711030	1	1	6	23021	10000	10000	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93712030	1	1	7	23022	10000	10000	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93714030	1	1	6	23024	10000	10000	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93715030	1	1	7	23305	10000	10000	15	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93716030	1	1	7	23012	10000	10000	15	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93718030	1	1	6	23021	10000	10000	15	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93719030	1	1	7	23022	10000	10000	15	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93721030	1	1	6	23024	10000	10000	15	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100011210	1	1	1	1067	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100111210	1	1	1	1068	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100211210	1	1	1	1072	10000	10000	4832	5637	6442	7248	8053	8858	9664	11274	12885	14496	16107	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100311210	1	1	1	1071	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100411210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100511210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100611210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100711210	1	1	1	1072	10000	10000	4832	5637	6442	7248	8053	8858	9664	11274	12885	14496	16107	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100811210	1	1	1	1067	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100911210	1	1	1	1072	10000	10000	4832	5637	6442	7248	8053	8858	9664	11274	12885	14496	16107	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100011310	1	1	1	1067	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100111310	1	1	1	1068	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100211310	1	1	1	1072	10000	10000	8241	9615	10988	12362	13736	15109	16483	19230	21977	24724	27472	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100311310	1	1	1	1071	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100411310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100511310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100611310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100711310	1	1	1	1072	10000	10000	8241	9615	10988	12362	13736	15109	16483	19230	21977	24724	27472	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100811310	1	1	1	1067	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100911310	1	1	1	1072	10000	10000	8241	9615	10988	12362	13736	15109	16483	19230	21977	24724	27472	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100011410	1	1	1	1067	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100111410	1	1	1	1068	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100211410	1	1	1	1072	10000	10000	12897	15046	17196	19345	21495	23645	25794	30093	34392	38691	42991	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100311410	1	1	1	1071	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100411410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100511410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100611410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100711410	1	1	1	1072	10000	10000	12897	15046	17196	19345	21495	23645	25794	30093	34392	38691	42991	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100811410	1	1	1	1067	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100911410	1	1	1	1072	10000	10000	12897	15046	17196	19345	21495	23645	25794	30093	34392	38691	42991	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100011510	1	1	1	1067	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100111510	1	1	1	1068	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100211510	1	1	1	1072	10000	10000	19593	22859	26125	29390	32656	35922	39187	45719	52250	58781	65313	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100311510	1	1	1	1071	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100411510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100511510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100611510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100711510	1	1	1	1072	10000	10000	19593	22859	26125	29390	32656	35922	39187	45719	52250	58781	65313	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100811510	1	1	1	1067	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100911510	1	1	1	1072	10000	10000	19593	22859	26125	29390	32656	35922	39187	45719	52250	58781	65313	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100011610	1	1	1	1067	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100111610	1	1	1	1068	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100211610	1	1	1	1072	10000	10000	29388	34286	39184	44082	48980	53878	58776	68572	78368	88164	97960	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100311610	1	1	1	1071	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100411610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100511610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100611610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100711610	1	1	1	1072	10000	10000	29388	34286	39184	44082	48980	53878	58776	68572	78368	88164	97960	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100811610	1	1	1	1067	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100911610	1	1	1	1072	10000	10000	29388	34286	39184	44082	48980	53878	58776	68572	78368	88164	97960	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100011710	1	1	1	1067	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100111710	1	1	1	1068	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100211710	1	1	1	1072	10000	10000	33174	38703	44232	49761	55291	60820	66349	77407	88465	99523	110582	5871	6850	7828	8807	9786	10764	11743	13700	15657	17614	19572	0	10000
100311710	1	1	1	1071	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100411710	1	1	1	1065	10000	10000	628	733	838	943	1048	1152	1257	1467	1676	1886	2096	7243	8450	9658	10865	12072	13279	14487	16901	19316	21730	24145	0	10000
100511710	1	1	1	1065	10000	10000	628	733	838	943	1048	1152	1257	1467	1676	1886	2096	7243	8450	9658	10865	12072	13279	14487	16901	19316	21730	24145	0	10000
100611710	1	1	1	1065	10000	10000	628	733	838	943	1048	1152	1257	1467	1676	1886	2096	7243	8450	9658	10865	12072	13279	14487	16901	19316	21730	24145	0	10000
100711710	1	1	1	1072	10000	10000	33174	38703	44232	49761	55291	60820	66349	77407	88465	99523	110582	5871	6850	7828	8807	9786	10764	11743	13700	15657	17614	19572	0	10000
100811710	1	1	1	1067	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100911710	1	1	1	1072	10000	10000	33174	38703	44232	49761	55291	60820	66349	77407	88465	99523	110582	5871	6850	7828	8807	9786	10764	11743	13700	15657	17614	19572	0	10000
100011810	1	1	1	1067	10000	10000	2083	2431	2778	3125	3473	3820	4167	4862	5556	6251	6946	15972	18634	21296	23958	26620	29282	31944	37268	42592	47916	53241	0	10000
100111810	1	1	1	1068	10000	10000	2083	2431	2778	3125	3473	3820	4167	4862	5556	6251	6946	15972	18634	21296	23958	26620	29282	31944	37268	42592	47916	53241	0	10000
100211810	1	1	1	1072	10000	10000	37557	43817	50077	56336	62596	68856	75115	87635	100154	112673	125193	9013	10515	12018	13520	15022	16524	18027	21031	24036	27040	30045	0	10000
100311810	1	1	1	1071	10000	10000	2083	2431	2778	3125	3473	3820	4167	4862	5556	6251	6946	15972	18634	21296	23958	26620	29282	31944	37268	42592	47916	53241	0	10000
100411810	1	1	1	1065	10000	10000	693	809	924	1040	1156	1271	1387	1618	1849	2080	2312	10622	12392	14162	15933	17703	19473	21244	24784	28325	31866	35407	0	10000
100511810	1	1	1	1065	10000	10000	693	809	924	1040	1156	1271	1387	1618	1849	2080	2312	10622	12392	14162	15933	17703	19473	21244	24784	28325	31866	35407	0	10000
100611810	1	1	1	1065	10000	10000	693	809	924	1040	1156	1271	1387	1618	1849	2080	2312	10622	12392	14162	15933	17703	19473	21244	24784	28325	31866	35407	0	10000
100711810	1	1	1	1072	10000	10000	37557	43817	50077	56336	62596	68856	75115	87635	100154	112673	125193	9013	10515	12018	13520	15022	16524	18027	21031	24036	27040	30045	0	10000
100811810	1	1	1	1067	10000	10000	2083	2431	2778	3125	3473	3820	4167	4862	5556	6251	6946	15972	18634	21296	23958	26620	29282	31944	37268	42592	47916	53241	0	10000
100911810	1	1	1	1072	10000	10000	37557	43817	50077	56336	62596	68856	75115	87635	100154	112673	125193	9013	10515	12018	13520	15022	16524	18027	21031	24036	27040	30045	0	10000
100011910	1	1	1	1067	10000	10000	2328	2717	3105	3493	3881	4269	4657	5434	6210	6986	7763	23754	27713	31672	35631	39591	43550	47509	55427	63345	71263	79182	0	10000
100111910	1	1	1	1068	10000	10000	2328	2717	3105	3493	3881	4269	4657	5434	6210	6986	7763	23754	27713	31672	35631	39591	43550	47509	55427	63345	71263	79182	0	10000
100211910	1	1	1	1072	10000	10000	42309	49360	56412	63463	70515	77566	84618	98721	112824	126927	141030	13327	15548	17769	19990	22212	24433	26654	31096	35539	39981	44424	0	10000
100311910	1	1	1	1071	10000	10000	2328	2717	3105	3493	3881	4269	4657	5434	6210	6986	7763	23754	27713	31672	35631	39591	43550	47509	55427	63345	71263	79182	0	10000
100411910	1	1	1	1065	10000	10000	774	903	1032	1161	1291	1420	1549	1807	2065	2323	2582	15778	18407	21037	23667	26297	28926	31556	36815	42075	47334	52594	0	10000
100511910	1	1	1	1065	10000	10000	774	903	1032	1161	1291	1420	1549	1807	2065	2323	2582	15778	18407	21037	23667	26297	28926	31556	36815	42075	47334	52594	0	10000
100611910	1	1	1	1065	10000	10000	774	903	1032	1161	1291	1420	1549	1807	2065	2323	2582	15778	18407	21037	23667	26297	28926	31556	36815	42075	47334	52594	0	10000
100711910	1	1	1	1072	10000	10000	42309	49360	56412	63463	70515	77566	84618	98721	112824	126927	141030	13327	15548	17769	19990	22212	24433	26654	31096	35539	39981	44424	0	10000
100811910	1	1	1	1067	10000	10000	2328	2717	3105	3493	3881	4269	4657	5434	6210	6986	7763	23754	27713	31672	35631	39591	43550	47509	55427	63345	71263	79182	0	10000
100911910	1	1	1	1072	10000	10000	42309	49360	56412	63463	70515	77566	84618	98721	112824	126927	141030	13327	15548	17769	19990	22212	24433	26654	31096	35539	39981	44424	0	10000
100021210	1	1	1	1070	10000	10000	373	435	498	560	622	684	747	871	996	1120	1245	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100121210	1	1	1	1068	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100221210	1	1	1	1072	10000	10000	5315	6201	7087	7973	8859	9744	10630	12402	14174	15946	17718	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100321210	1	1	1	1071	10000	10000	414	484	553	622	691	760	829	968	1106	1244	1383	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100421210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100521210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100621210	1	1	1	1065	10000	10000	138	161	184	207	230	253	276	322	368	414	460	496	579	662	745	828	910	993	1159	1324	1490	1656	0	10000
100721210	1	1	1	1072	10000	10000	5315	6201	7087	7973	8859	9744	10630	12402	14174	15946	17718	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100821210	1	1	1	1070	10000	10000	373	435	498	560	622	684	747	871	996	1120	1245	746	870	995	1119	1244	1368	1492	1741	1990	2239	2488	0	10000
100921210	1	1	1	1072	10000	10000	5315	6201	7087	7973	8859	9744	10630	12402	14174	15946	17718	507	591	676	760	845	929	1014	1183	1352	1521	1690	0	10000
100021310	1	1	1	1070	10000	10000	626	730	835	939	1044	1148	1252	1461	1670	1879	2088	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100121310	1	1	1	1068	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100221310	1	1	1	1072	10000	10000	9065	10576	12087	13598	15109	16620	18131	21153	24175	27197	30219	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100321310	1	1	1	1071	10000	10000	696	812	928	1044	1160	1276	1392	1624	1856	2088	2320	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100421310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100521310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100621310	1	1	1	1065	10000	10000	231	270	308	347	386	424	463	540	617	694	772	1020	1191	1361	1531	1701	1871	2041	2382	2722	3062	3403	0	10000
100721310	1	1	1	1072	10000	10000	9065	10576	12087	13598	15109	16620	18131	21153	24175	27197	30219	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100821310	1	1	1	1070	10000	10000	626	730	835	939	1044	1148	1252	1461	1670	1879	2088	1534	1790	2046	2301	2557	2813	3069	3580	4092	4603	5115	0	10000
100921310	1	1	1	1072	10000	10000	9065	10576	12087	13598	15109	16620	18131	21153	24175	27197	30219	902	1052	1202	1353	1503	1653	1804	2104	2405	2706	3007	0	10000
100021410	1	1	1	1070	10000	10000	885	1033	1180	1328	1476	1623	1771	2066	2361	2656	2952	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100121410	1	1	1	1068	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100221410	1	1	1	1072	10000	10000	14187	16551	18916	21280	23645	26009	28374	33103	37832	42561	47290	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100321410	1	1	1	1071	10000	10000	984	1148	1312	1476	1640	1804	1968	2296	2624	2952	3280	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100421410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100521410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100621410	1	1	1	1065	10000	10000	327	382	436	491	546	600	655	764	873	982	1092	1719	2006	2293	2579	2866	3153	3439	4013	4586	5159	5733	0	10000
100721410	1	1	1	1072	10000	10000	14187	16551	18916	21280	23645	26009	28374	33103	37832	42561	47290	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100821410	1	1	1	1070	10000	10000	885	1033	1180	1328	1476	1623	1771	2066	2361	2656	2952	2583	3013	3444	3874	4305	4735	5166	6027	6888	7749	8610	0	10000
100921410	1	1	1	1072	10000	10000	14187	16551	18916	21280	23645	26009	28374	33103	37832	42561	47290	1431	1669	1908	2146	2385	2624	2862	3339	3816	4293	4771	0	10000
100021510	1	1	1	1070	10000	10000	1190	1388	1586	1785	1983	2181	2380	2776	3173	3570	3967	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100121510	1	1	1	1068	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100221510	1	1	1	1072	10000	10000	21553	25145	28737	32329	35922	39514	43106	50290	57475	64659	71844	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100321510	1	1	1	1071	10000	10000	1322	1542	1763	1983	2204	2424	2644	3085	3526	3967	4408	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100421510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100521510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100621510	1	1	1	1065	10000	10000	440	513	586	660	733	806	880	1026	1173	1320	1467	2851	3326	3802	4277	4752	5227	5703	6653	7604	8554	9505	0	10000
100721510	1	1	1	1072	10000	10000	21553	25145	28737	32329	35922	39514	43106	50290	57475	64659	71844	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100821510	1	1	1	1070	10000	10000	1190	1388	1586	1785	1983	2181	2380	2776	3173	3570	3967	4284	4998	5712	6426	7140	7854	8568	9996	11424	12852	14281	0	10000
100921510	1	1	1	1072	10000	10000	21553	25145	28737	32329	35922	39514	43106	50290	57475	64659	71844	2233	2605	2977	3349	3722	4094	4466	5210	5955	6699	7444	0	10000
100021610	1	1	1	1070	10000	10000	1547	1804	2062	2320	2578	2836	3094	3609	4125	4641	5157	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100121610	1	1	1	1068	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100221610	1	1	1	1072	10000	10000	32326	37714	43102	48490	53878	59265	64653	75429	86204	96980	107756	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100321610	1	1	1	1071	10000	10000	1719	2005	2292	2578	2865	3151	3438	4011	4584	5157	5730	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100421610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100521610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100621610	1	1	1	1065	10000	10000	571	667	762	857	953	1048	1143	1334	1524	1715	1906	4940	5763	6586	7410	8233	9056	9880	11526	13173	14820	16467	0	10000
100721610	1	1	1	1072	10000	10000	32326	37714	43102	48490	53878	59265	64653	75429	86204	96980	107756	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100821610	1	1	1	1070	10000	10000	1547	1804	2062	2320	2578	2836	3094	3609	4125	4641	5157	7425	8663	9901	11138	12376	13614	14851	17327	19802	22277	24753	0	10000
100921610	1	1	1	1072	10000	10000	32326	37714	43102	48490	53878	59265	64653	75429	86204	96980	107756	3879	4525	5172	5818	6465	7111	7758	9051	10344	11637	12930	0	10000
100021710	1	1	1	1070	10000	10000	1701	1984	2268	2551	2835	3118	3402	3969	4536	5103	5670	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100121710	1	1	1	1068	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100221710	1	1	1	1072	10000	10000	36492	42574	48656	54738	60820	66902	72984	85148	97312	109476	121640	5871	6850	7828	8807	9786	10764	11743	13700	15657	17614	19572	0	10000
100321710	1	1	1	1071	10000	10000	1890	2205	2520	2835	3150	3465	3780	4410	5040	5670	6300	10886	12700	14515	16329	18144	19958	21772	25401	29030	32659	36288	0	10000
100421710	1	1	1	1065	10000	10000	628	733	838	943	1048	1152	1257	1467	1676	1886	2096	7243	8450	9658	10865	12072	13279	14487	16901	19316	21730	24145	0	10000
100521710	1	1	1	1065	10000	10000	628	733	838	943	1048	1152	1257	1467	1676	1886	2096	7243	8450	9658	10865	12072	13279	14487	16901	19316	21730	24145	0	10000
