任务ID（1-1279为一次性任务）	有效标志位	子任务ID	任务类型（1正常模式，2客户端模式，指引、奇遇、全隐藏模式这几个待定）	任务模式（来源：1经文,2神树，3课程表，4剑池，5灵宠，6出国，7帮派工资，8帮派任务1，9帮派任务2，10帮派任务3，11帮派任务4，12帮派任务5，13修仙之路,14奇遇任务(指引型),15奇遇任务(选择型)，16师徒任务）	任务模式（时间：0一次性任务，1日常任务，2周常任务，3月常任务）	任务模式（接取来源-位域：0无，1NPC，2面板，4道具）	所属环ID	模式参数	领取任务状态限制表主键，填0则不会读取	消耗条件主键，填0则不会读取	奖励ID主键，填0则不会读取	任务名字	可接任务描述	已接任务描述	可交任务描述	整个任务描述	领取任务对白ID	提交任务对白ID	领取任务脚本ID	完成任务脚本ID	完成任务的模式：0表示或条件，1表示与条件（注意：如果是或条件的话，空条件类型的参数2要是1，否则会一接就完成的情况）	完成任务条件：（1杀怪，2通关副本，3完成成就，4境界要求，5诵读经文，6采集多少次，7是客户端采集，8获得道具，9完成次数限制，10装备加工，11技能加工，12由服务器通关客户端副本，13灵宠注入灵元几次，14提交名剑X次，15通关指定类型客户端副本X次<2为观灵阁，8是精英历练>，16获得经文残页X次，17等级提升，18参与指定类型副本，19每日通关封魔塔层数（重置也算）），20重铸卡牌（无用），21杀敌/助攻,22抽奖(参数1:1青铜,2白银,3黄金)，23悬赏（条件为0，进度为1），24好友个数（参数1：需要角色身上的好友数量，25客户端触发服务器进度，26帮派竞拍物品成功次数，27购买某个商店多少个物品  参数1：商店ID，28帮派分红多少元宝，29开启修炼，30打造装备，31灵宠招募，参数2次数，32升级宝石，参数2次数，33合成魂装，参数2次数，34精炼多少次，35卡牌重铸多少次，36卡牌洗练多少次，37灵宠培养，38灵宠重铸，39购买聚宝盆）	完成任务条件1参数1	完成任务条件1参数2	完成任务条件1参数3	任务条件1的描述	任务条件1触发的脚本	完成条件2	完成条件2参数1	完成条件2参数2	完成条件2参数3	完成条件2描述	完成条件2脚本	完成条件3	完成条件3参数1	完成条件3参数2	完成条件3参数3	完成条件3描述	完成条件3脚本	完成条件4	完成条件4参数1	完成条件4参数2	完成条件4参数3	完成条件4描述	完成条件4脚本	完成条件5	完成条件5参数1	完成条件5参数2	完成条件5参数3	完成条件5描述	完成条件5脚本	可重复次数（仅针对可循环任务）	接任务NPC（默认）	交任务NPC（默认）	接任务地图（默认公共地图及第一阵营）	交任务地图（默认公共地图及第一阵营）	任务预给奖励	任务回收ID（消耗ID）	状态限制ID（仅在这个状态内可提交）	任务类型(0主线，1支线，2日常，3课程表，4灵宠，5教院，6指引）	只能接一个任务	是否可放弃任务（0不可以，1可以）	师徒值邮件ID	奖励师德值	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	任务目标1npcid	任务目标1地图	任务目标1x	任务目标1y	任务目标1z	任务目标2npcid	任务目标2地图	任务目标2x	任务目标2y	任务目标2z	任务目标3npcid	任务目标3地图	任务目标3x	任务目标3y	任务目标3z	可提交时触发脚本ID	不自动去做	不自动去交	任务自动读秒（大于0的则为默认读秒时间，读秒仅用于自动领取任务和自动领取任务奖励，等于0则不自动读秒）	目标1寻路后触发脚本	目标2寻路后触发脚本	目标3寻路后触发脚本	任务显示优先级	是否显示特殊奖励	环任务脚本（仅用在环任务上，切记）	接任务NPC（阵营2）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营2）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务NPC（阵营3）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营3）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务上报	交任务上报 
4545	1	0	1	15	1	2	0	0	91000705	0	10420905	[奇]神匠	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	路上见到一个铁匠自称神匠，怎么打招呼才显得高大上？	0	0	0	0	0	1	1001	1	0	你制杖吗？	SpecialTaskPanel.OpenPanel(4545)	1	1001	1	0	你贩剑吗？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4546	1	0	1	15	1	2	0	0	91000706	0	10420906	[奇]神匠	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	路上见到一个铁匠自称神匠，怎么打招呼才显得高大上？	0	0	0	0	0	1	1001	1	0	你制杖吗？	SpecialTaskPanel.OpenPanel(4546)	1	1001	1	0	你贩剑吗？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4547	1	0	1	15	1	2	0	0	91000707	0	10420907	[奇]神匠	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	路上见到一个铁匠自称神匠，怎么打招呼才显得高大上？	0	0	0	0	0	1	1001	1	0	你制杖吗？	SpecialTaskPanel.OpenPanel(4547)	1	1001	1	0	你贩剑吗？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4548	1	0	1	15	1	2	0	0	91000708	0	10420908	[奇]神匠	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	路上见到一个铁匠自称神匠，怎么打招呼才显得高大上？	0	0	0	0	0	1	1001	1	0	你制杖吗？	SpecialTaskPanel.OpenPanel(4548)	1	1001	1	0	你贩剑吗？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4549	1	0	1	15	1	2	0	0	91000701	0	10421001	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4549)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4550	1	0	1	15	1	2	0	0	91000702	0	10421002	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4550)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4551	1	0	1	15	1	2	0	0	91000703	0	10421003	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4551)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4552	1	0	1	15	1	2	0	0	91000704	0	10421004	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4552)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4553	1	0	1	15	1	2	0	0	91000705	0	10421005	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4553)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4554	1	0	1	15	1	2	0	0	91000706	0	10421006	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4554)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4555	1	0	1	15	1	2	0	0	91000707	0	10421007	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4555)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4556	1	0	1	15	1	2	0	0	91000708	0	10421008	[奇]幻林异果	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	你误入幻林，见到一株赤果果在风中摇摆着身躯……	0	0	0	0	0	1	1001	1	0	不会炼制，高价拍卖	SpecialTaskPanel.OpenPanel(4556)	1	1001	1	0	小心保留，以炼灵丹	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4557	1	0	1	15	1	2	0	0	91000701	0	10421101	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4557)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4558	1	0	1	15	1	2	0	0	91000702	0	10421102	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4558)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4559	1	0	1	15	1	2	0	0	91000703	0	10421103	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4559)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4560	1	0	1	15	1	2	0	0	91000704	0	10421104	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4560)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4561	1	0	1	15	1	2	0	0	91000705	0	10421105	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4561)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4562	1	0	1	15	1	2	0	0	91000706	0	10421106	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4562)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4563	1	0	1	15	1	2	0	0	91000707	0	10421107	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4563)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4564	1	0	1	15	1	2	0	0	91000708	0	10421108	[奇]三合殿食神	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	三合殿出现了个不知道从哪而来的一个家伙，开着吃货光环，三合殿的神兽恐怕要遭殃了。	0	0	0	0	0	1	1001	1	0	他是食物链最顶端的男人！	SpecialTaskPanel.OpenPanel(4564)	1	1001	1	0	三合殿的仙酿师变异了？	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4901	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]赤兔（打一字）	0	0	0	0	0	1	1001	1	0	驰	SpecialTaskPanel.OpenPanel(4901)	1	1001	1	0	骄	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4902	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]品尝杜康樽半空（花名）	0	0	0	0	0	1	1001	1	0	海棠	SpecialTaskPanel.OpenPanel(4902)	1	1001	1	0	棣棠	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4903	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]爷爷当先锋（打南北朝人名）	0	0	0	0	0	1	1001	1	0	祖冲之	SpecialTaskPanel.OpenPanel(4903)	1	1001	1	0	王羲之	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4904	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]亚父定计鸿门宴（电信用语）	0	0	0	0	0	1	1001	1	0	老用户升级	SpecialTaskPanel.OpenPanel(4904)	1	1001	1	0	增设套餐	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4905	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]又一个星期（打古代文献名）	0	0	0	0	0	1	1001	1	0	周易	SpecialTaskPanel.OpenPanel(4905)	1	1001	1	0	论语	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4906	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]公主出世(礼貌用语)	0	0	0	0	0	1	1001	1	0	贵庚	SpecialTaskPanel.OpenPanel(4906)	1	1001	1	0	贵姓	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4907	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]望断南飞雁(猜一日常用语)	0	0	0	0	0	1	1001	1	0	久仰	SpecialTaskPanel.OpenPanel(4907)	1	1001	1	0	你好	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4908	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]儿童不宜(猜数学用语)	0	0	0	0	0	1	1001	1	0	无限小	SpecialTaskPanel.OpenPanel(4908)	1	1001	1	0	无限大	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4909	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]一年四季是春天(猜一城市名)	0	0	0	0	0	1	1001	1	0	长春	SpecialTaskPanel.OpenPanel(4909)	1	1001	1	0	常德	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4910	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]七仙女嫁出去一个(猜一成语)	0	0	0	0	0	1	1001	1	0	七荤八素	SpecialTaskPanel.OpenPanel(4910)	1	1001	1	0	六神无主	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4911	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]劝君更尽一杯酒（猜一欧洲地名）	0	0	0	0	0	1	1001	1	0	巴尔干	SpecialTaskPanel.OpenPanel(4911)	1	1001	1	0	伯尔尼	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4912	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]残阳如血(猜一花卉名)	0	0	0	0	0	1	1001	1	0	夜来香	SpecialTaskPanel.OpenPanel(4912)	1	1001	1	0	晚来红	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4913	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]建国方略(猜一字)	0	0	0	0	0	1	1001	1	0	玉	SpecialTaskPanel.OpenPanel(4913)	1	1001	1	0	王	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4914	1	0	1	15	1	2	0	0	10490101	0	10490102	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]一点不假（旅游胜地名）	0	0	0	0	0	1	1001	1	0	翠湖	SpecialTaskPanel.OpenPanel(4914)	1	1001	1	0	滇池	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4915	1	0	1	15	1	2	0	0	10490101	0	10490101	[灯]元宵灯谜	空	元宵灯谜，请做出你的选择	元宵灯谜，请做出你的选择	[灯]冥冥夜雨落双桥（猜一作家）	0	0	0	0	0	1	1001	1	0	六六	SpecialTaskPanel.OpenPanel(4915)	1	1001	1	0	七七	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
