道具ID(9位，4位表现分类+3位等级+2位流水；道具ID首位从3开始，由于道具和装备同一套规划，所以ID段划分。300000000~900000000之间为道具，卡牌为5开头。9为虚拟装备)	有效标志	道具名	表现分类，对应另外一张配置表，这里配的是表现分类ID，规则就是道具ID的前四位	颜色(0白（废弃不要用），1绿，2蓝，3紫，4橙，5青，6红，7粉)	背包位置(0普通道具背包，1碎片)	有效期，-1为无限期，大于0则为道具的存在时间，单位为秒	绑定方式(0不绑定，1获得绑定，2使用绑定)	消耗数量，每次使用道具消耗的数量，碎片类的在TIPS上显示就是合成的数量	叠加上限	出售货币（填0不可出售-出售价格必须为1、大于10000表示道具）	出售价格	等级限制下限	等级限制上限	境界限制下限	境界限制上限	无用字段（原来是次数限制，但已经改成走消耗系统了）	效果对象（0角色，1宠物）	效果类型（0无用，1事件，2drop型宝箱（客户端不预览，dropid+成就ID+是否播放表现），3永久属性，4经文碎片（自动使用），5获得灵宠，6获得招式，7获得法器，8获得血脉，9获得血脉精血，10灵宠灵元，11灵宠亲密度，12战斗力宝箱(掉落id+战力)，13次数限制，14成就触发，15使用技能，16称号，17藏宝图（事件ID、展示奖励ID、地点ID），18获得坐骑（参数1坐骑ID，参数2持续时间），19提升膜拜等级（叁数1物品使用要求的玩家光荣榜等级、叁数2物品使用后玩家光荣榜的等级），20获得学院DKP，21醒酒道具，22灵宠技能书，23获得组队经验加成状态（参数1：加成后的百分比(双倍就是200)，参数2：加成的时间：单位秒），24周月卡（参数1类型位域<月卡2+周卡1>，参数2持续时间<单位秒>，25情缘赏花道具(不能销毁），26reward型宝箱（客户端有预览，可以自动使用，参数1ID，参数2是否弹黑框），27修炼酒，28奖励多选，29时装激活，30限时时装，31喜帖，32红包参数1填祝福ID,33改名道具，34改性别道具，36地宫钥匙，37主播礼物--可能没用了）	效果参数1（类型为0则无用，事件ID，掉落ID，属性枚举，经文类别，成就ID下限）	效果参数2（类型为0则无用，技能等级，掉落无用，属性数值，事件无用，次数无用，称号无用，成就ID上限）	效果参数3（成就触发次数）	效果参数4（0标识此绑定继续走掉落规则决定是否绑定，1标识由服务器通用规则来决定是否绑定）	任选礼包展示（如果坐骑礼包、宠物礼包这种的选择类道具，这个地方配一个NPC_type来显示模型）	特殊消耗类型（0无特殊消耗，1对应消耗表ID）	特殊消耗参数1(0无用，1为对应消耗表的副ID)	状态限制ID(特殊消耗参数2)	地点限制ID(特殊消耗参数3)	删除方式(0无，1跳副本删除)	是否自动使用(0不自动，1为自动使用，需与掉落配合)	获得广播说明(位域，0不广播，1掉落拾取，2开宝箱,4制造广播，2^3~2^12(8184)世界科技1~10广播,2^13全世界广播,2^14当前地图广播,2^15本阵营广播,2^16上品广播,2^17极品广播,2^18帮派广播,2^19小队广播)	拍卖分类	摆摊价格	特殊标示位（位域，1该道具是否可以赠送）	读条类型	读条时间，毫秒	男图标前景ID（后面要改名成FontImageID_male）	女图标前景ID	男图标背景ID（后面要改名成BackImageID_male）	女图标背景ID	掉落图标ID	掉落特效ID	合成预览ID(根据职业不同配置不同，示例（六个职业）100111001|100111002|100111003|100111004|100111005|100111006)	道具描述	来源对象ID	掉落飞入特效ID	使用后触发脚本	掉落彰显状态限制（走状态限制表，即满足状态限制之后才会在掉落的时候彰显出来）	掉落彰显表现（1紫色光柱、2橙色光柱）	物品品质（0无，1魂，2神）	使用文字	标签类型(1可鉴定，2可合成，3可魂化，4可镶嵌）装备是默认为可装备的	道具阶级	UI飞入特效（0默认飞入特效，1稀有装备、2稀有碎片、3上古装备、4上古碎片、5其他） 
400600038	1	[魂玉]三阶帽子之魂	4006	3	0	-1	0	1	999	203	40000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600038	0	0	0	item00_022	item00_022	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600038	0	0	60020001	1	0	魂化	0	0	0
400600039	1	[魂玉]三阶鞋子之魂	4006	3	0	-1	0	1	999	203	40000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600039	0	0	0	item00_022	item00_022	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600039	0	0	60020001	1	0	魂化	0	0	0
400600040	1	[魂玉]四阶武器之魂	4006	3	0	-1	1	1	999	203	22000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_023	item00_023	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600040	0	0	60020001	1	0	魂化	0	0	0
400600041	1	[魂玉]四阶衣服之魂	4006	3	0	-1	1	1	999	203	22000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_023	item00_023	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600041	0	0	60020001	1	0	魂化	0	0	0
400600042	1	[魂玉]四阶腰带之魂	4006	3	0	-1	1	1	999	203	22000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_023	item00_023	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600042	0	0	60020001	1	0	魂化	0	0	0
400600043	1	[魂玉]四阶裤子之魂	4006	3	0	-1	1	1	999	203	22000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_023	item00_023	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600043	0	0	60020001	1	0	魂化	0	0	0
400600044	1	[魂玉]四阶护腕之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600044	0	0	0	item00_023	item00_023	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600044	0	0	60020001	1	0	魂化	0	0	0
400600045	1	[魂玉]四阶项链之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600045	0	0	0	item00_023	item00_023	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600045	0	0	60020001	1	0	魂化	0	0	0
400600046	1	[魂玉]四阶戒指之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600046	0	0	0	item00_023	item00_023	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600046	0	0	60020001	1	0	魂化	0	0	0
400600047	1	[魂玉]四阶护肩之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600047	0	0	0	item00_023	item00_023	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600047	0	0	60020001	1	0	魂化	0	0	0
400600048	1	[魂玉]四阶帽子之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600048	0	0	0	item00_023	item00_023	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600048	0	0	60020001	1	0	魂化	0	0	0
400600049	1	[魂玉]四阶鞋子之魂	4006	3	0	-1	0	1	999	203	48000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600049	0	0	0	item00_023	item00_023	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600049	0	0	60020001	1	0	魂化	0	0	0
400600050	1	[魂玉]五阶武器之魂	4006	3	0	-1	1	1	999	203	24000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_024	item00_024	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600050	0	0	60020001	1	0	魂化	0	0	0
400600051	1	[魂玉]五阶衣服之魂	4006	3	0	-1	1	1	999	203	24000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_024	item00_024	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600051	0	0	60020001	1	0	魂化	0	0	0
400600052	1	[魂玉]五阶腰带之魂	4006	3	0	-1	1	1	999	203	24000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_024	item00_024	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600052	0	0	60020001	1	0	魂化	0	0	0
400600053	1	[魂玉]五阶裤子之魂	4006	3	0	-1	1	1	999	203	24000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_024	item00_024	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600053	0	0	60020001	1	0	魂化	0	0	0
400600054	1	[魂玉]五阶护腕之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600054	0	0	0	item00_024	item00_024	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600054	0	0	60020001	1	0	魂化	0	0	0
400600055	1	[魂玉]五阶项链之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600055	0	0	0	item00_024	item00_024	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600055	0	0	60020001	1	0	魂化	0	0	0
400600056	1	[魂玉]五阶戒指之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600056	0	0	0	item00_024	item00_024	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600056	0	0	60020001	1	0	魂化	0	0	0
400600057	1	[魂玉]五阶护肩之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600057	0	0	0	item00_024	item00_024	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600057	0	0	60020001	1	0	魂化	0	0	0
400600058	1	[魂玉]五阶帽子之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600058	0	0	0	item00_024	item00_024	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600058	0	0	60020001	1	0	魂化	0	0	0
400600059	1	[魂玉]五阶鞋子之魂	4006	3	0	-1	0	1	999	203	60000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600059	0	0	0	item00_024	item00_024	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600059	0	0	60020001	1	0	魂化	0	0	0
400600060	1	[魂玉]六阶武器之魂	4006	3	0	-1	1	1	999	203	27000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_025	item00_025	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600060	0	0	60020001	1	0	魂化	0	0	0
400600061	1	[魂玉]六阶衣服之魂	4006	3	0	-1	1	1	999	203	27000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_025	item00_025	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600061	0	0	60020001	1	0	魂化	0	0	0
400600062	1	[魂玉]六阶腰带之魂	4006	3	0	-1	1	1	999	203	27000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_025	item00_025	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600062	0	0	60020001	1	0	魂化	0	0	0
400600063	1	[魂玉]六阶裤子之魂	4006	3	0	-1	1	1	999	203	27000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_025	item00_025	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600063	0	0	60020001	1	0	魂化	0	0	0
400600064	1	[魂玉]六阶护腕之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600064	0	0	0	item00_025	item00_025	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600064	0	0	60020001	1	0	魂化	0	0	0
400600065	1	[魂玉]六阶项链之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600065	0	0	0	item00_025	item00_025	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600065	0	0	60020001	1	0	魂化	0	0	0
400600066	1	[魂玉]六阶戒指之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600066	0	0	0	item00_025	item00_025	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600066	0	0	60020001	1	0	魂化	0	0	0
400600067	1	[魂玉]六阶护肩之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600067	0	0	0	item00_025	item00_025	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600067	0	0	60020001	1	0	魂化	0	0	0
400600068	1	[魂玉]六阶帽子之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600068	0	0	0	item00_025	item00_025	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600068	0	0	60020001	1	0	魂化	0	0	0
400600069	1	[魂玉]六阶鞋子之魂	4006	3	0	-1	0	1	999	203	72000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600069	0	0	0	item00_025	item00_025	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600069	0	0	60020001	1	0	魂化	0	0	0
400600070	1	[魂玉]七阶武器之魂	4006	3	0	-1	1	1	999	203	29000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_026	item00_026	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600070	0	0	60020001	1	0	魂化	0	0	0
400600071	1	[魂玉]七阶衣服之魂	4006	3	0	-1	1	1	999	203	29000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_026	item00_026	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600071	0	0	60020001	1	0	魂化	0	0	0
400600072	1	[魂玉]七阶腰带之魂	4006	3	0	-1	1	1	999	203	29000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_026	item00_026	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600072	0	0	60020001	1	0	魂化	0	0	0
400600073	1	[魂玉]七阶裤子之魂	4006	3	0	-1	1	1	999	203	29000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_026	item00_026	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600073	0	0	60020001	1	0	魂化	0	0	0
400600074	1	[魂玉]七阶护腕之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600074	0	0	0	item00_026	item00_026	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600074	0	0	60020001	1	0	魂化	0	0	0
400600075	1	[魂玉]七阶项链之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600075	0	0	0	item00_026	item00_026	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600075	0	0	60020001	1	0	魂化	0	0	0
400600076	1	[魂玉]七阶戒指之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600076	0	0	0	item00_026	item00_026	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600076	0	0	60020001	1	0	魂化	0	0	0
400600077	1	[魂玉]七阶护肩之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600077	0	0	0	item00_026	item00_026	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600077	0	0	60020001	1	0	魂化	0	0	0
400600078	1	[魂玉]七阶帽子之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600078	0	0	0	item00_026	item00_026	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600078	0	0	60020001	1	0	魂化	0	0	0
400600079	1	[魂玉]七阶鞋子之魂	4006	3	0	-1	0	1	999	203	90000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600079	0	0	0	item00_026	item00_026	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600079	0	0	60020001	1	0	魂化	0	0	0
400600080	1	[魂玉]八阶武器之魂	4006	3	0	-1	1	1	999	203	32000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_027	item00_027	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600080	0	0	60020001	1	0	魂化	0	0	0
400600081	1	[魂玉]八阶衣服之魂	4006	3	0	-1	1	1	999	203	32000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_027	item00_027	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600081	0	0	60020001	1	0	魂化	0	0	0
400600082	1	[魂玉]八阶腰带之魂	4006	3	0	-1	1	1	999	203	32000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_027	item00_027	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600082	0	0	60020001	1	0	魂化	0	0	0
400600083	1	[魂玉]八阶裤子之魂	4006	3	0	-1	1	1	999	203	32000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_027	item00_027	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600083	0	0	60020001	1	0	魂化	0	0	0
400600084	1	[魂玉]八阶护腕之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600084	0	0	0	item00_027	item00_027	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600084	0	0	60020001	1	0	魂化	0	0	0
400600085	1	[魂玉]八阶项链之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600085	0	0	0	item00_027	item00_027	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600085	0	0	60020001	1	0	魂化	0	0	0
400600086	1	[魂玉]八阶戒指之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600086	0	0	0	item00_027	item00_027	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600086	0	0	60020001	1	0	魂化	0	0	0
400600087	1	[魂玉]八阶护肩之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600087	0	0	0	item00_027	item00_027	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600087	0	0	60020001	1	0	魂化	0	0	0
400600088	1	[魂玉]八阶帽子之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600088	0	0	0	item00_027	item00_027	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600088	0	0	60020001	1	0	魂化	0	0	0
400600089	1	[魂玉]八阶鞋子之魂	4006	3	0	-1	0	1	999	203	110000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600089	0	0	0	item00_027	item00_027	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600089	0	0	60020001	1	0	魂化	0	0	0
400600090	1	[魂玉]九阶武器之魂	4006	3	0	-1	1	1	999	203	35000	1	7999	0	999	0	0	0	0	0	0	0	19999120	0	0	0	0	0	0	8203	0	0	0	0	0	item00_028	item00_028	item50_300	item50_300	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600090	0	0	60020001	1	0	魂化	0	0	0
400600091	1	[魂玉]九阶衣服之魂	4006	3	0	-1	1	1	999	203	35000	1	7999	0	999	0	0	0	0	0	0	0	19999121	0	0	0	0	0	0	8203	0	0	0	0	0	item00_028	item00_028	item50_301	item50_301	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600091	0	0	60020001	1	0	魂化	0	0	0
400600092	1	[魂玉]九阶腰带之魂	4006	3	0	-1	1	1	999	203	35000	1	7999	0	999	0	0	0	0	0	0	0	19999122	0	0	0	0	0	0	8203	0	0	0	0	0	item00_028	item00_028	item50_302	item50_302	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600092	0	0	60020001	1	0	魂化	0	0	0
400600093	1	[魂玉]九阶裤子之魂	4006	3	0	-1	1	1	999	203	35000	1	7999	0	999	0	0	0	0	0	0	0	19999123	0	0	0	0	0	0	8203	0	0	0	0	0	item00_028	item00_028	item50_303	item50_303	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600093	0	0	60020001	1	0	魂化	0	0	0
400600094	1	[魂玉]九阶护腕之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999124	0	0	0	0	0	0	8203	705	400600094	0	0	0	item00_028	item00_028	item50_304	item50_304	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600094	0	0	60020001	1	0	魂化	0	0	0
400600095	1	[魂玉]九阶项链之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999125	0	0	0	0	0	0	8203	706	400600095	0	0	0	item00_028	item00_028	item50_305	item50_305	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600095	0	0	60020001	1	0	魂化	0	0	0
400600096	1	[魂玉]九阶戒指之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999126	0	0	0	0	0	0	8203	707	400600096	0	0	0	item00_028	item00_028	item50_306	item50_306	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600096	0	0	60020001	1	0	魂化	0	0	0
400600097	1	[魂玉]九阶护肩之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999127	0	0	0	0	0	0	8203	708	400600097	0	0	0	item00_028	item00_028	item50_307	item50_307	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600097	0	0	60020001	1	0	魂化	0	0	0
400600098	1	[魂玉]九阶帽子之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999128	0	0	0	0	0	0	8203	709	400600098	0	0	0	item00_028	item00_028	item50_308	item50_308	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600098	0	0	60020001	1	0	魂化	0	0	0
400600099	1	[魂玉]九阶鞋子之魂	4006	3	0	-1	0	1	999	203	130000	1	7999	0	999	0	0	0	0	0	0	0	19999129	0	0	0	0	0	0	8203	710	400600099	0	0	0	item00_028	item00_028	item50_309	item50_309	0	1000160	0	寄宿着器魂的灵玉，把其中的器魂注入装备后，可以合成魂装。	400600099	0	0	60020001	1	0	魂化	0	0	0
400700100	1	武器神力结晶	4007	6	0	-1	0	1	999	0	0	1	7999	0	999	0	0	0	0	0	0	0	19999148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	item50_601	item50_601	0	0	0	仙界众神之神力外溢，日积月累，凝结精华所成，可用来打造神器武器	400700100	0	0	0	0	0	神铸	0	0	0
400700101	1	衣服神力结晶	4007	6	0	-1	0	1	999	0	0	1	7999	0	999	0	0	0	0	0	0	0	19999149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	item50_602	item50_602	0	0	0	仙界众神之神力外溢，日积月累，凝结精华所成，可用来打造神器衣服	400700101	0	0	0	0	0	神铸	0	0	0
400700102	1	腰带神力结晶	4007	6	0	-1	0	1	999	0	0	1	7999	0	999	0	0	0	0	0	0	0	19999150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	item50_603	item50_603	0	0	0	仙界众神之神力外溢，日积月累，凝结精华所成，可用来打造神器腰带	400700102	0	0	0	0	0	神铸	0	0	0
400700103	1	裤子神力结晶	4007	6	0	-1	0	1	999	0	0	1	7999	0	999	0	0	0	0	0	0	0	19999151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	item50_604	item50_604	0	0	0	仙界众神之神力外溢，日积月累，凝结精华所成，可用来打造神器裤子	400700103	0	0	0	0	0	神铸	0	0	0
