总奖池序号（宝塔抽奖运营活动id：37   参数1该字段，消耗ID的副键也对应这个字段）	有效标志	所属境界(对应等级）	奖励序号	所在层数	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	抽中几率（普通时间段内，读这个字段的概率）	吉星几率（吉星时间段内，读这个字段的概率）	触发保底次数	抽中后跳到序号几所在的层数	触发保底一定抽中序号几	是否广播（1代表抽中后世界广播，2代表阵营广播）	增加修为描述	增加修为描述（langs） 
211	1	20	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
211	1	21	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
211	1	22	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
211	1	23	3	0	2	330100103	5	1500	1500	1	0	5	0	神卡材料	0
211	1	24	3	0	2	330100103	5	1500	1500	1	0	5	0	神卡材料	0
211	1	25	3	0	2	330100103	5	1500	1500	1	0	5	0	神卡材料	0
211	1	0	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	1	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	2	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	3	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	4	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	5	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	6	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	7	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	8	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	9	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	10	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	11	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	12	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	13	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	14	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	15	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	16	4	0	2	330100101	8	500	500	1	0	5	0	神卡材料	0
211	1	17	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	18	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	19	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	20	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	21	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	22	4	0	2	330100102	7	500	500	1	0	5	0	神卡材料	0
211	1	23	4	0	2	330100103	6	500	500	1	0	5	0	神卡材料	0
211	1	24	4	0	2	330100103	6	500	500	1	0	5	0	神卡材料	0
211	1	25	4	0	2	330100103	6	500	500	1	0	5	0	神卡材料	0
211	1	0	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	1	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	2	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	3	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	4	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	5	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	6	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	7	5	0	2	430100301	1	0	0	0	6	5	0	神卡材料	0
211	1	8	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	9	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	10	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	11	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	12	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	13	5	0	2	430100401	1	0	0	0	6	5	0	神卡材料	0
211	1	14	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	15	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	16	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	17	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	18	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	19	5	0	2	430100601	1	0	0	0	6	5	0	神卡材料	0
211	1	20	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	21	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	22	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	23	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	24	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	25	5	0	2	430100801	1	0	0	0	6	5	0	神卡材料	0
211	1	0	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	1	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	2	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	3	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	4	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	5	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	6	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	7	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	8	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	9	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	10	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	11	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	12	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	13	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	14	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	15	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	16	6	1	2	330100201	1	7600	7600	1	0	10	0	神卡材料	0
211	1	17	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	18	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	19	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	20	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	21	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	22	6	1	2	330100202	1	7600	7600	1	0	10	0	神卡材料	0
211	1	23	6	1	2	330100203	1	7600	7600	1	0	10	0	神卡材料	0
211	1	24	6	1	2	330100203	1	7600	7600	1	0	10	0	神卡材料	0
211	1	25	6	1	2	330100203	1	7600	7600	1	0	10	0	神卡材料	0
211	1	0	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	1	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	2	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	3	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	4	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	5	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	6	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	7	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	8	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	9	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	10	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	11	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	12	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	13	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	14	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	15	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	16	7	1	2	330100201	2	1200	1200	1	0	10	0	神卡材料	0
211	1	17	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	18	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	19	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	20	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	21	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	22	7	1	2	330100202	2	1200	1200	1	0	10	0	神卡材料	0
211	1	23	7	1	2	330100203	2	1200	1200	1	0	10	0	神卡材料	0
211	1	24	7	1	2	330100203	2	1200	1200	1	0	10	0	神卡材料	0
211	1	25	7	1	2	330100203	2	1200	1200	1	0	10	0	神卡材料	0
211	1	0	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	1	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	2	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	3	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	4	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	5	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	6	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	7	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	8	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	9	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	10	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	11	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	12	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	13	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	14	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	15	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	16	8	1	2	330100201	3	800	800	1	0	10	0	神卡材料	0
211	1	17	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	18	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	19	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	20	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	21	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	22	8	1	2	330100202	3	800	800	1	0	10	0	神卡材料	0
211	1	23	8	1	2	330100203	3	800	800	1	0	10	0	神卡材料	0
211	1	24	8	1	2	330100203	3	800	800	1	0	10	0	神卡材料	0
211	1	25	8	1	2	330100203	3	800	800	1	0	10	0	神卡材料	0
211	1	0	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	1	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	2	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	3	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	4	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	5	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	6	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	7	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	8	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	9	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	10	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	11	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	12	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	13	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	14	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	15	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	16	9	1	2	330100201	4	400	400	1	0	10	0	神卡材料	0
211	1	17	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	18	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	19	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	20	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	21	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	22	9	1	2	330100202	4	400	400	1	0	10	0	神卡材料	0
211	1	23	9	1	2	330100203	4	400	400	1	0	10	0	神卡材料	0
211	1	24	9	1	2	330100203	4	400	400	1	0	10	0	神卡材料	0
211	1	25	9	1	2	330100203	4	400	400	1	0	10	0	神卡材料	0
211	1	0	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	1	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	2	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	3	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	4	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	5	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	6	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	7	10	1	2	430100301	1	0	0	0	11	10	0	神卡材料	0
211	1	8	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	9	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	10	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	11	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	12	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	13	10	1	2	430100401	1	0	0	0	11	10	0	神卡材料	0
211	1	14	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	15	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	16	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	17	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	18	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	19	10	1	2	430100601	1	0	0	0	11	10	0	神卡材料	0
211	1	20	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	21	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	22	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	23	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	24	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	25	10	1	2	430100801	1	0	0	0	11	10	0	神卡材料	0
211	1	0	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	1	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	2	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	3	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	4	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	5	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	6	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	7	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	8	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	9	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	10	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	11	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	12	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	13	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	14	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	15	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	16	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	17	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	18	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	19	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	20	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	21	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	22	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	23	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	24	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	25	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
211	1	0	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	1	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	2	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	3	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	4	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	5	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	6	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	7	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	8	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	9	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	10	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	11	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	12	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	13	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	14	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	15	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	16	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	17	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	18	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	19	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	20	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	21	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	22	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	23	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	24	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	25	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
211	1	0	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
211	1	1	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
211	1	2	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
211	1	3	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
211	1	4	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
211	1	5	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
211	1	6	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
211	1	7	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
211	1	8	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
211	1	9	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
211	1	10	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
211	1	11	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
211	1	12	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
211	1	13	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
211	1	14	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
211	1	15	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
211	1	16	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
211	1	17	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
211	1	18	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
211	1	19	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
211	1	20	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
211	1	21	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
211	1	22	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
211	1	23	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
211	1	24	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
211	1	25	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
211	1	0	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	1	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	2	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	3	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	4	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	5	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	6	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	7	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
211	1	8	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	9	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	10	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	11	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	12	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	13	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
211	1	14	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	15	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	16	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	17	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	18	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	19	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
211	1	20	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	21	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	22	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	23	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	24	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	25	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
211	1	0	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	1	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	2	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	3	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	4	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	5	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	6	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	7	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
211	1	8	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	9	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	10	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	11	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	12	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	13	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
211	1	14	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	15	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	16	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	17	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	18	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	19	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
211	1	20	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	21	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	22	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	23	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	24	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	25	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
211	1	0	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	1	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	2	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	3	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	4	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	5	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	6	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	7	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
211	1	8	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	9	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	10	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	11	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	12	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	13	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
211	1	14	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	15	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	16	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	17	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	18	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	19	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
211	1	20	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	21	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	22	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	23	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	24	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	25	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
211	1	0	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	1	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	2	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	3	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	4	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	5	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	6	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	7	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
211	1	8	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
